Sample Date,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,,,,,,,,
6/13/05,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.186195159,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.015505995,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Cf. Cryptomonad,3,,195.2354,585.7062,0.005190502,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Dinobryon,32,,1034.087,33090.784,0.293249021,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Fragilaria,108,,311.155,33604.74,0.297803676,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Cyanobacteria diachloros,8,,87.26957,698.15656,0.006187032,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Flagellated green,19,,87.26957,1658.12183,0.0146942,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Segmented green,42,,41.7167,1752.1014,0.015527043,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,Discostella stelligera,7,,350.7702735,2455.391915,0.021759571,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/05,TotalBiovolume,,,,112841.9249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,?17,5,100,13.86662358,69.33311792,0.00104222,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Mallomonas colony,5.7,,24,136.8,0.002056386,,,,"112.5, 38.4",,,,,,,,,"95.9, 38.3",,,,,,,,,,,,,,
7/12/05,Planktothrix cells,440,,15.74954,6929.7976,0.104169164,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Cf. Ulnaria,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,unID Ciliate,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,?11,1,,1545.356039,1545.356039,0.023229892,,,,,,,,,,,,,,Same biovol as ?11,,,,,,,,,,,,,
7/12/05,Limnothrix,30,,5.642771,169.28313,0.002544675,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Microcyctis,52,,3.156457729,164.1358019,0.0024673,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Cf. Komvophoron / Trichormus,120,,9.7808535,1173.70242,0.01764317,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Cryptomonad,44,,195.2354,8590.3576,0.129130809,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.21055533,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Armored Dinoflagellate,8,,874.8631698,6998.905358,0.105207996,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Cf. Cryptomonad,15,,195.2354,2928.531,0.044021867,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Dinobryon,8,,1034.087,8272.696,0.124355699,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Fragilaria,11,,311.155,3422.705,0.051450322,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Cyanobacteria diachloros,3,,87.26957,261.80871,0.003935525,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Flagellated green,32,,87.26957,2792.62624,0.041978938,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Asterionella,5,,545.5867498,2727.933749,0.041006476,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Segmented green,108,,41.7167,4505.4036,0.067725517,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Peanut,5,,84.9851,424.9255,0.006387507,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,Discostella stelligera,4,,350.7702735,1403.081094,0.021091205,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/05,TotalBiovolume,,,,66524.46203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Chroococcus,106,100,220,23320,0.645624087,1,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Cosmarium,2,,,0,0,,,,"95.4, 38.3",,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Cf. Staurosira,1,,122.9580095,122.9580095,0.003404145,,,,,,,,,,,,,"111.2, 38.4",,,,,,,,,,,,,,
8/9/05,Cryptomonad,6,,195.2354,1171.4124,0.032431049,,,,,,,,,,,,,,diatoms.org,,,,,,,,,,,,,
8/9/05,Armored Dinoflagellate,7,,874.8631698,6124.042189,0.169546704,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Dinobryon,1,,1034.087,1034.087,0.028629137,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Lindavia comensis,36,,44.42277385,1599.219859,0.04427508,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Cyanobacteria diachloros,2,,87.26957,174.53914,0.00483219,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Flagellated green,12,,87.26957,1047.23484,0.028993141,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Segmented green,18,,41.7167,750.9006,0.020789001,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Peanut,5,,84.9851,424.9255,0.011764243,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,Discostella ,1,,350.7702735,350.7702735,0.009711224,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/05,TotalBiovolume,,,,36120.08981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Cf. Cymbella,1,100,,0,0,1,,,"110.7, 37.1",,,,,,,,,"94.6, 37.1",,,,,,,,,,,,,,
11/15/05,Mallomonas colony,2,,24,48,0.001270857,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,?11,1,,1545.356039,1545.356039,0.040915139,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Stephanodiscus niagarae,1,,154.4537325,154.4537325,0.004089346,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,?17,1,,13.86662358,13.86662358,0.000367135,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Limnothrix,13,,5.642771,73.356023,0.001942188,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Cryptomonad,29,,195.2354,5661.8266,0.149903592,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.185427051,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Armored Dinoflagellate,3,,874.8631698,2624.589509,0.069489128,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Cf. Cryptomonad,1,,195.2354,195.2354,0.005169089,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Dinobryon,5,,1034.087,5170.435,0.136893415,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Fragilaria,1,,311.155,311.155,0.008238199,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Lindavia comensis,175,,44.42277385,7773.985425,0.205825509,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Flagellated green,10,,87.26957,872.6957,0.023105656,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Asterionella,1,,545.5867498,545.5867498,0.014445058,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Segmented green,59,,41.7167,2461.2853,0.065165455,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,Peanut,39,,84.9851,3314.4189,0.087753182,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/05,TotalBiovolume,,,,37769.78604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Planktothrix strand,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,?17,1,100,13.86662358,13.86662358,0.001031342,1,,,"95.5, 37.2",,,,,,,,,"111.8, 37.1",,,,,,,,,,,,,,
2/13/06,Cf. Aphanocapsa inserta colony,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Limnothrix,13,,5.642771,73.356023,0.005455915,,,,,,,,,,,,,,Use biovol for Aphanacapsa,,,,,,,,,,,,,
2/13/06,Microcystis,4,,3.156457729,12.62583092,0.000939057,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Cryptomonad,12,,195.2354,2342.8248,0.174249546,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.520894125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.130137354,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Lindavia comensis,4,,44.42277385,177.6910954,0.013215923,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Elakatothrix,3,,2.597609,7.792827,0.000579598,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Flagellated green,1,,87.26957,87.26957,0.006490747,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Asterionella,2,,545.5867498,1091.1735,0.081156938,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Segmented green,9,,41.7167,375.4503,0.027924429,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,Peanut,6,,84.9851,509.9106,0.037925026,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/06,TotalBiovolume,,,,13445.22755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Cf. Actinastrum falcatus,14,100,,0,0,1,,,"111.6, 37.1",,,,,,,,,"95.3, 37.1",Estimate as equal to 20 Planktothrix cells,,,,,,,,,,,,,
4/20/06,Tetraedron victoriae,1,,47.2472,47.2472,0.000446014,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Synura colony,1,,24,24,0.00022656,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Navicula,1,,186.6048309,186.6048309,0.00176155,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,?11,1,,1545.356039,1545.356039,0.014588161,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Microcystis,13,,3.156457729,41.03395048,0.00038736,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Cryptomonad,88,,195.2354,17180.7152,0.16218595,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Naked Dinoflagellate,4,,7003.540037,28014.16015,0.264453669,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Armored Dinoflagellate,47,,874.8631698,41118.56898,0.388159287,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Cf. Cryptomonad,3,,195.2354,585.7062,0.005529066,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Small Cocconeis,12,,152.6421331,1831.705597,0.017291301,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Dinobryon,6,,1034.087,6204.522,0.058570687,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Cf. Elakatothrix,1,,2.597609,2.597609,2.45214E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Flagellated green,29,,87.26957,2530.81753,0.023890917,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Segmented green,122,,41.7167,5089.4374,0.048044289,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,Peanut,18,,84.9851,1529.7318,0.014440668,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/06,TotalBiovolume,,,,105932.2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Lindavia affinis,3,100,44.42277385,133.2683216,0.001396031,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Large Cryptomonad-esque cell husks,4,,195.2354,780.9416,0.008180629,,,,"95.9, 37.0",,,,,,,,,"103.9, 37.1",,,,,,,,,,,,,,
6/16/06,Nitzschioid diatom,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Mallomonas colony,18.4,,24,441.6,0.00462591,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Cf. Actinastrum falcatus,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Limnothrix,5,,5.642771,28.213855,0.00029555,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Microcystis,8,,3.156457729,25.25166183,0.00026452,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Cryptomonad,20,,195.2354,3904.708,0.040903145,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Armored Dinoflagellate,6,,874.8631698,5249.179019,0.054986937,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Small Cocconeis,29,,152.6421331,4426.62186,0.046370371,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Dinobryon,68,,1034.087,70317.916,0.736604104,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Fragilaria,11,,311.155,3422.705,0.035854,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Lindavia comensis,18,,44.42277385,799.6099294,0.008376186,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Cyanobacteria diachloros,2,,87.26957,174.53914,0.001828357,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Flagellated green,16,,87.26957,1396.31312,0.014626855,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Asterionella,7,,545.5867498,3819.107249,0.040006448,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,Segmented green,13,,41.7167,542.3171,0.005680956,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/06,TotalBiovolume,,,,95462.29186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Mallomonas colony,5,100,24,120,0.002153397,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,?11,1,,1545.356039,1545.356039,0.027731371,,,,"113.7, 38.5",,,,,,,,,,,,,,,,,,,,,,,
7/12/06,unID Naviculoid diatom,1,,,0,0,,,,,,,,,,,,,"101.4, 38.6",,,,,,,,,,,,,,
7/12/06,Large Cryptomonad-esque cell husks,2,,195.2354,390.4708,0.007006988,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Limnothrix,51,,5.642771,287.781321,0.005164228,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Microcystis,132,,3.156457729,416.6524202,0.007476816,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Planktolyngabia,67,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Cf. Komvophoron / Trichormus,25,,9.7808535,244.5213375,0.004387929,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Cryptomonad,12,,195.2354,2342.8248,0.042041926,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Armored Dinoflagellate,3,,874.8631698,2624.589509,0.047098186,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Cf. Cryptomonad,9,,195.2354,1757.1186,0.031531445,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Dinobryon,37,,1034.087,38261.219,0.686596519,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Fragilaria,9,,311.155,2800.395,0.050253011,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Lindavia comensis,38,,44.42277385,1688.065406,0.030292287,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Elakatothrix,46,,2.597609,119.490014,0.002144245,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Flagellated green,21,,87.26957,1832.66097,0.032887051,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Segmented green,29,,41.7167,1209.7843,0.021709546,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,Peanut,1,,84.9851,84.9851,0.001525055,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/06,TotalBiovolume,,,,55725.91462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Large Cryptomonad-esque cell husks,1,100,195.2354,195.2354,0.010520284,1,,,,,,,,,,,,"100.5, 37.4",,,,,,,,,,,,,,
8/9/06,Limnothrix,118,,5.642771,665.846978,0.035879249,,,,"95.2, 37.4",,,,,,,,,"103.6, 33.35",,,,,,,,,,,,,,
8/9/06,Microcystis,165,,3.156457729,520.8155253,0.028064211,,,,"and 100.5, 33.35",,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Planktolyngabia,11,,314.1592654,3455.751919,0.186213633,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Cf. Komvophoron / Trichormus,34,,9.7808535,332.549019,0.017919446,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Cryptomonad,22,,195.2354,4295.1788,0.231446258,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Dinobryon,3,,1034.087,3102.261,0.16716573,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Fragilaria,5,,311.155,1555.775,0.083833134,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Lindavia comensis,33,,44.42277385,1465.951537,0.078992986,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Elakatothrix,65,,2.597609,168.844585,0.009098212,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Flagellated green,10,,87.26957,872.6957,0.047025319,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Segmented green,13,,41.7167,542.3171,0.029222826,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Peanut,6,,84.9851,509.9106,0.027476598,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Cf. Actinastrum falcatus,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Cf. Chlorallantus oblongus,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.047142114,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/06,TotalBiovolume,,,,18557.99633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Cf. Actinastrum falcatus,3,100,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Mallomonas colony,4,,24,96,0.00194773,,,,"111.5, 38.7",,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Cf. Chlorallantus oblongus,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Large Cryptomonad-esque cell husks,1,,195.2354,195.2354,0.003961102,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Lindavia cf. bodanica,1,,44.42277385,44.42277385,0.000901287,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Pinnularia,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Limnothrix,53,,5.642771,299.066863,0.006067722,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Microcystis,7,,3.156457729,22.0952041,0.000448286,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Planktolyngabia,26,,314.1592654,8168.1409,0.165722178,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Cryptomonad,24,,195.2354,4685.6496,0.095066438,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.142093767,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Armored Dinoflagellate,4,,874.8631698,3499.452679,0.070999867,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Dinobryon,12,,1034.087,12409.044,0.251765221,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Fragilaria,9,,311.155,2800.395,0.056816792,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Lindavia comensis,113,,44.42277385,5019.773446,0.101845426,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Cf. Elakatothrix,5,,2.597609,12.988045,0.000263512,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Flagellated green,27,,87.26957,2356.27839,0.047806177,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Segmented green,56,,41.7167,2336.1352,0.047397495,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,Peanut,4,,84.9851,339.9404,0.006896999,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/06,TotalBiovolume,,,,49288.15794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,?11,3,100,1545.356039,4636.068117,0.106481073,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Large Cryptomonad-esque cell husks,1,,195.2354,195.2354,0.004484161,,,,"94.8, 38.7",,,,,,,,,"110.7, 38.7",,,,,,,,,,,,,,
2/20/07,unID Cyclotella,3,,113.0973355,339.2920065,0.007792849,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Stephanodiscus hantzschii,1,,154.4537325,154.4537325,0.003547489,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Limnothrix,9,,5.642771,50.784939,0.001166427,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Microcystis,47,,3.156457729,148.3535133,0.003407379,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Cryptomonad,8,,195.2354,1561.8832,0.035873286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.321714195,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Small Cocconeis,32,,152.6421331,4884.548259,0.112188158,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Dinobryon,5,,1034.087,5170.435,0.118754396,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Fragilaria,15,,311.155,4667.325,0.10719898,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Lindavia comensis,12,,44.42277385,533.0732863,0.012243611,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Flagellated green,34,,87.26957,2967.16538,0.068149765,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Asterionella,3,,545.5867498,1636.760249,0.03759306,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,Segmented green,62,,41.7167,2586.4354,0.059405171,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/07,TotalBiovolume,,,,43538.89356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,?11,2,100,1545.356039,3090.712078,0.053518963,1,,,"112.6, 39.2",,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Large Cryptomonad-esque cell husks,5,,195.2354,976.177,0.016903542,,,,,,,,,,,,,"95.8, 39.2",,,,,,,,,,,,,,
4/24/07,Cf. Raphidocelis subcapitata,7,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Cf. Sellaphora (small),1,,110,110,0.001904767,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Planktolyngabia,19,,314.1592654,5969.026043,0.103360026,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Cryptomonad,37,,195.2354,7223.7098,0.125086208,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.363821205,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.03029837,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Cf. Cryptomonad,7,,195.2354,1366.6478,0.023664958,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Small Chroococcus,57,,5,285,0.004935078,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Dinobryon,3,,1034.087,3102.261,0.053718944,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Fragilaria,21,,311.155,6534.255,0.113147566,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Lindavia comensis,3,,44.42277385,133.2683216,0.002307683,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Flagellated Green,49,,87.26957,4276.20893,0.0740471,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Asterionella,1,,545.5867498,545.5867498,0.009447414,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,Segmented Green,33,,41.7167,1376.6511,0.023838176,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/07,TotalBiovolume,,,,57749.85027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Cf. Sellaphora (small),2,100,110,220,0.003444792,1,,,"95.0, 39.1",,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Large Cryptomonad-esque cell husks,2,,195.2354,390.4708,0.006114048,,,,,,,,,,,,,"111.8, 39.2",,,,,,,,,,,,,,
6/19/07,?11,2,,1545.356039,3090.712078,0.048394815,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Cf. Decussata,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Limnothrix,26,,5.642771,146.712046,0.002297238,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Cf. Komvophoron / Trichormus,68,,9.7808535,665.098038,0.010414201,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Cryptomonad,21,,195.2354,4099.9434,0.064197505,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.109662439,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.013698734,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Cf. Cryptomonad,2,,195.2354,390.4708,0.006114048,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Long thin rod,4,,3175.905207,12703.62083,0.198915125,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Dinobryon,18,,1034.087,18613.566,0.291453899,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Lindavia comensis,271,,44.42277385,12038.57171,0.188501691,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Flagellated Green,32,,87.26957,2792.62624,0.043727344,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,Segmented Green,20,,41.7167,834.334,0.013064122,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/07,TotalBiovolume,,,,63864.52915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/07,?11,1,100,1545.356039,1545.356039,0.019636331,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/07,Mallomonas colony,4.45,,24,106.8,0.001357072,,,,"111.6, 39.3",,,,,,,,,,,,,,,,,,,,,,,
7/16/07,Cf. Raphidocelis subcapitata,5,,,0,0,,,,,,,,,,,,,"94.8, 39.3",,,,,,,,,,,,,,
7/16/07,Fragilaria tenera,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/07,Navicula,1,,186.6048309,186.6048309,0.002371126,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/07,Planktolyngabia,7,,314.1592654,2199.114858,0.027943429,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/07,Cf. Komvophoron / Trichormus,8,,9.7808535,78.246828,0.000994257,,,,,,,,,,,,,,,,,,,,,,,,,,,
